"workerid","occludeUtterance","occludeWheel","utteranceID","utterance","spinnerID","payoff1","payoff2","payoff3","prob1","prob2","prob3","win","winProb","angleProp","EV","PE","absPE","happy","sad","anger","surprise","disgust","fear","content","disapp"
87,0,0,5,"man",12,20,45,70,0.4,0.34,0.26,70,0.26,0.605,41.5,28.5,28.5,7,1,1,5,1,1,1,1
95,0,0,6,"oh",12,20,45,70,0.4,0.34,0.26,70,0.26,0.423,41.5,28.5,28.5,8,1,1,8,1,1,7,1
62,0,0,8,"dang",41,0,40,95,0.27,0.4,0.33,40,0.4,0.106,47.35,-7.35,7.35,4,2,1,3,1,1,5,5
70,0,0,8,"dang",14,30,50,95,0.33,0.29,0.38,50,0.29,0.293,60.5,-10.5,10.5,6,2,1,4,5,1,3,8
115,0,0,6,"oh",9,15,70,80,0.45,0.29,0.26,80,0.26,0.337,47.85,32.15,32.15,9,1,1,9,1,1,8,1
29,0,0,8,"dang",9,15,70,80,0.45,0.29,0.26,80,0.26,0.634,47.85,32.15,32.15,9,1,1,8,1,1,7,1
120,0,0,10,"yikes",49,50,75,90,0.3,0.52,0.18,50,0.3,0.646,70.2,-20.2,20.2,6,1,1,2,4,1,1,2
141,0,0,1,"cool",9,15,70,80,0.45,0.29,0.26,80,0.26,0.296,47.85,32.15,32.15,9,1,1,4,1,1,7,1
143,0,0,3,"yay",16,25,60,100,0.45,0.37,0.18,25,0.45,0.99,51.45,-26.45,26.45,6,3,3,4,3,1,1,1
55,0,0,5,"man",24,20,60,90,0.33,0.2,0.47,90,0.47,0.282,60.9,29.1,29.1,7,1,1,7,1,1,8,1
31,0,0,5,"man",1,0,30,60,0.38,0.36,0.26,0,0.38,0.256,26.4,-26.4,26.4,2,7,7,7,8,5,2,8
79,0,0,5,"man",24,20,60,90,0.33,0.2,0.47,90,0.47,0.732,60.9,29.1,29.1,9,1,1,9,1,1,9,1
97,0,0,3,"yay",49,50,75,90,0.3,0.52,0.18,50,0.3,0.628,70.2,-20.2,20.2,7,2,1,2,1,1,4,3
104,0,0,8,"dang",12,20,45,70,0.4,0.34,0.26,70,0.26,0.619,41.5,28.5,28.5,9,1,1,9,1,9,9,1
108,0,0,4,"wow",9,15,70,80,0.45,0.29,0.26,80,0.26,0.189,47.85,32.15,32.15,9,1,1,9,1,1,9,1
90,0,0,9,"meh",49,50,75,90,0.3,0.52,0.18,50,0.3,0.234,70.2,-20.2,20.2,4,3,1,4,5,1,2,7
114,0,0,9,"meh",1,0,30,60,0.38,0.36,0.26,0,0.38,0.964,26.4,-26.4,26.4,1,6,2,5,7,1,1,7
69,0,0,10,"yikes",12,20,45,70,0.4,0.34,0.26,70,0.26,0.935,41.5,28.5,28.5,9,1,1,8,1,1,9,1
82,0,0,10,"yikes",24,20,60,90,0.33,0.2,0.47,90,0.47,0.846,60.9,29.1,29.1,9,1,1,9,1,1,9,1
81,0,0,4,"wow",14,30,50,95,0.33,0.29,0.38,50,0.29,0.824,60.5,-10.5,10.5,8,1,1,8,1,1,4,1
88,0,0,7,"damn",32,45,60,90,0.52,0.29,0.19,60,0.29,0.609,57.9,2.1,2.1,4,1,1,1,6,1,1,8
45,0,0,2,"awesome",1,0,30,60,0.38,0.36,0.26,0,0.38,0.14,26.4,-26.4,26.4,1,4,7,3,7,3,1,9
56,0,0,4,"wow",41,0,40,95,0.27,0.4,0.33,40,0.4,0.613,47.35,-7.35,7.35,6,2,2,6,2,2,6,3
117,0,0,5,"man",1,0,30,60,0.38,0.36,0.26,0,0.38,0.699,26.4,-26.4,26.4,1,9,1,6,7,1,2,9
96,0,0,10,"yikes",24,20,60,90,0.33,0.2,0.47,90,0.47,0.94,60.9,29.1,29.1,4,1,1,8,1,1,4,4
123,0,0,4,"wow",32,45,60,90,0.52,0.29,0.19,60,0.29,0.764,57.9,2.1,2.1,5,1,1,5,1,1,5,1
63,0,0,9,"meh",49,50,75,90,0.3,0.52,0.18,50,0.3,0.955,70.2,-20.2,20.2,4,6,6,3,8,1,4,7
118,0,0,6,"oh",24,20,60,90,0.33,0.2,0.47,90,0.47,0.745,60.9,29.1,29.1,3,7,7,5,7,1,2,9
89,0,0,1,"cool",47,55,70,85,0.28,0.51,0.21,70,0.51,0.418,68.95,1.05,1.05,7,1,1,4,1,1,6,2
6,0,0,1,"cool",41,0,40,95,0.27,0.4,0.33,40,0.4,0.601,47.35,-7.35,7.35,7,1,1,7,1,1,8,2
20,0,0,2,"awesome",14,30,50,95,0.33,0.29,0.38,50,0.29,0.86,60.5,-10.5,10.5,9,1,1,7,1,1,8,1
17,0,0,7,"damn",47,55,70,85,0.28,0.51,0.21,70,0.51,0.149,68.95,1.05,1.05,7,1,1,9,1,1,5,1
130,0,0,10,"yikes",47,55,70,85,0.28,0.51,0.21,70,0.51,0.956,68.95,1.05,1.05,8,1,1,9,1,1,9,1
35,0,0,5,"man",41,0,40,95,0.27,0.4,0.33,40,0.4,0.854,47.35,-7.35,7.35,3,5,1,5,5,1,3,6
9,0,0,5,"man",41,0,40,95,0.27,0.4,0.33,40,0.4,0.75,47.35,-7.35,7.35,3,5,4,2,5,1,2,8
5,0,0,4,"wow",1,0,30,60,0.38,0.36,0.26,0,0.38,0.486,26.4,-26.4,26.4,1,7,9,9,1,1,1,9
100,0,0,9,"meh",41,0,40,95,0.27,0.4,0.33,40,0.4,0.475,47.35,-7.35,7.35,1,8,9,3,8,1,1,9
3,0,0,3,"yay",12,20,45,70,0.4,0.34,0.26,70,0.26,0.291,41.5,28.5,28.5,7,1,1,6,1,1,8,1
30,0,0,7,"damn",32,45,60,90,0.52,0.29,0.19,60,0.29,0.299,57.9,2.1,2.1,5,5,4,4,6,1,3,7
68,0,0,7,"damn",14,30,50,95,0.33,0.29,0.38,50,0.29,0.661,60.5,-10.5,10.5,2,5,7,6,7,1,2,8
93,0,0,1,"cool",1,0,30,60,0.38,0.36,0.26,0,0.38,0.939,26.4,-26.4,26.4,5,5,5,5,5,5,7,5
121,0,0,6,"oh",1,0,30,60,0.38,0.36,0.26,0,0.38,0.458,26.4,-26.4,26.4,1,6,6,3,9,1,2,9
78,0,0,5,"man",12,20,45,70,0.4,0.34,0.26,70,0.26,0.543,41.5,28.5,28.5,9,1,1,9,1,1,1,1
92,0,0,6,"oh",1,0,30,60,0.38,0.36,0.26,0,0.38,0.707,26.4,-26.4,26.4,1,2,2,3,2,1,2,5
87,0,0,3,"yay",14,30,50,95,0.33,0.29,0.38,50,0.29,0.421,60.5,-10.5,10.5,7,1,1,1,1,1,2,1
110,0,0,2,"awesome",24,20,60,90,0.33,0.2,0.47,90,0.47,0.976,60.9,29.1,29.1,9,1,1,6,1,1,9,1
147,0,0,1,"cool",41,0,40,95,0.27,0.4,0.33,40,0.4,0.444,47.35,-7.35,7.35,6,3,1,1,2,1,8,2
133,0,0,2,"awesome",32,45,60,90,0.52,0.29,0.19,60,0.29,0.781,57.9,2.1,2.1,9,1,1,7,1,1,9,1
34,0,0,9,"meh",24,20,60,90,0.33,0.2,0.47,90,0.47,0.781,60.9,29.1,29.1,1,6,2,1,3,1,1,3
22,0,0,5,"man",47,55,70,85,0.28,0.51,0.21,70,0.51,0.077,68.95,1.05,1.05,5,5,2,6,1,1,6,5
10,0,0,2,"awesome",14,30,50,95,0.33,0.29,0.38,50,0.29,0.508,60.5,-10.5,10.5,9,1,1,3,1,1,1,1
106,0,0,6,"oh",24,20,60,90,0.33,0.2,0.47,90,0.47,0.156,60.9,29.1,29.1,9,1,1,9,1,1,8,1
7,0,0,6,"oh",16,25,60,100,0.45,0.37,0.18,25,0.45,0.347,51.45,-26.45,26.45,2,3,2,2,2,1,2,7
128,0,0,2,"awesome",12,20,45,70,0.4,0.34,0.26,70,0.26,0.532,41.5,28.5,28.5,9,1,1,6,1,1,1,1
55,0,0,2,"awesome",47,55,70,85,0.28,0.51,0.21,70,0.51,0.318,68.95,1.05,1.05,9,1,1,6,1,1,9,1
99,0,0,2,"awesome",49,50,75,90,0.3,0.52,0.18,50,0.3,0.31,70.2,-20.2,20.2,8,3,3,8,2,3,7,2
72,0,0,5,"man",32,45,60,90,0.52,0.29,0.19,60,0.29,0.412,57.9,2.1,2.1,7,1,1,6,1,1,5,5
49,0,0,7,"damn",41,0,40,95,0.27,0.4,0.33,40,0.4,0.197,47.35,-7.35,7.35,7,2,2,6,2,2,7,2
73,0,0,3,"yay",9,15,70,80,0.45,0.29,0.26,80,0.26,0.524,47.85,32.15,32.15,9,1,1,9,1,1,9,1
11,0,0,5,"man",49,50,75,90,0.3,0.52,0.18,50,0.3,0.219,70.2,-20.2,20.2,7,6,5,4,4,5,6,7
127,0,0,1,"cool",16,25,60,100,0.45,0.37,0.18,25,0.45,0.168,51.45,-26.45,26.45,3,5,3,3,5,1,5,4
21,0,0,8,"dang",24,20,60,90,0.33,0.2,0.47,90,0.47,0.628,60.9,29.1,29.1,9,1,1,7,1,1,1,1
82,0,0,8,"dang",47,55,70,85,0.28,0.51,0.21,70,0.51,0.196,68.95,1.05,1.05,1,4,7,2,6,1,1,9
56,0,0,2,"awesome",16,25,60,100,0.45,0.37,0.18,25,0.45,0.109,51.45,-26.45,26.45,1,6,5,5,6,4,4,8
117,0,0,7,"damn",49,50,75,90,0.3,0.52,0.18,50,0.3,0.323,70.2,-20.2,20.2,3,6,7,6,7,1,3,8
135,0,0,8,"dang",9,15,70,80,0.45,0.29,0.26,80,0.26,0.506,47.85,32.15,32.15,9,1,1,9,1,1,9,1
118,0,0,3,"yay",49,50,75,90,0.3,0.52,0.18,50,0.3,0.674,70.2,-20.2,20.2,9,1,1,9,1,1,7,1
4,0,0,7,"damn",16,25,60,100,0.45,0.37,0.18,25,0.45,0.808,51.45,-26.45,26.45,4,2,3,6,2,2,5,5
89,0,0,7,"damn",41,0,40,95,0.27,0.4,0.33,40,0.4,0.789,47.35,-7.35,7.35,3,4,7,5,4,1,1,6
139,0,0,4,"wow",24,20,60,90,0.33,0.2,0.47,90,0.47,0.427,60.9,29.1,29.1,8,1,1,8,2,1,8,1
18,0,0,2,"awesome",1,0,30,60,0.38,0.36,0.26,0,0.38,0.047,26.4,-26.4,26.4,2,5,3,3,7,1,2,8
145,0,0,8,"dang",47,55,70,85,0.28,0.51,0.21,70,0.51,0.19,68.95,1.05,1.05,8,1,1,8,1,1,7,2
125,0,0,1,"cool",16,25,60,100,0.45,0.37,0.18,25,0.45,0.58,51.45,-26.45,26.45,6,3,4,5,4,3,6,3
75,0,0,5,"man",24,20,60,90,0.33,0.2,0.47,90,0.47,0.603,60.9,29.1,29.1,7,1,1,8,1,1,6,1
111,0,0,6,"oh",47,55,70,85,0.28,0.51,0.21,70,0.51,0.357,68.95,1.05,1.05,1,1,1,1,9,1,9,9
66,0,0,2,"awesome",49,50,75,90,0.3,0.52,0.18,50,0.3,0.455,70.2,-20.2,20.2,5,3,3,4,3,2,4,6
35,0,0,10,"yikes",14,30,50,95,0.33,0.29,0.38,50,0.29,0.021,60.5,-10.5,10.5,5,1,1,7,1,1,6,1
15,0,0,4,"wow",16,25,60,100,0.45,0.37,0.18,25,0.45,0.271,51.45,-26.45,26.45,6,1,1,6,1,1,6,1
60,0,0,10,"yikes",32,45,60,90,0.52,0.29,0.19,60,0.29,0.251,57.9,2.1,2.1,5,1,1,7,4,1,5,4
61,0,0,1,"cool",9,15,70,80,0.45,0.29,0.26,80,0.26,0.44,47.85,32.15,32.15,8,1,1,5,1,1,6,1
103,0,0,8,"dang",47,55,70,85,0.28,0.51,0.21,70,0.51,0.53,68.95,1.05,1.05,1,3,4,2,2,1,1,5
137,0,0,3,"yay",41,0,40,95,0.27,0.4,0.33,40,0.4,0.969,47.35,-7.35,7.35,8,2,1,3,1,1,6,2
100,0,0,4,"wow",47,55,70,85,0.28,0.51,0.21,70,0.51,0.524,68.95,1.05,1.05,7,1,1,9,1,1,7,1
126,0,0,10,"yikes",32,45,60,90,0.52,0.29,0.19,60,0.29,0.033,57.9,2.1,2.1,4,2,3,6,4,2,4,6
68,0,0,4,"wow",24,20,60,90,0.33,0.2,0.47,90,0.47,0.554,60.9,29.1,29.1,9,1,1,7,1,1,8,1
47,0,0,5,"man",24,20,60,90,0.33,0.2,0.47,90,0.47,0.026,60.9,29.1,29.1,8,2,1,5,1,1,8,1
59,0,0,3,"yay",41,0,40,95,0.27,0.4,0.33,40,0.4,0.203,47.35,-7.35,7.35,8,1,1,6,1,1,4,1
27,0,0,10,"yikes",32,45,60,90,0.52,0.29,0.19,60,0.29,0.223,57.9,2.1,2.1,2,4,1,4,2,1,4,5
105,0,0,6,"oh",1,0,30,60,0.38,0.36,0.26,0,0.38,0.662,26.4,-26.4,26.4,1,4,1,5,2,1,1,8
112,0,0,6,"oh",32,45,60,90,0.52,0.29,0.19,60,0.29,0.324,57.9,2.1,2.1,6,1,1,8,1,1,5,1
1,0,0,8,"dang",47,55,70,85,0.28,0.51,0.21,70,0.51,0.155,68.95,1.05,1.05,5,2,1,3,3,1,4,6
138,0,0,7,"damn",32,45,60,90,0.52,0.29,0.19,60,0.29,0.698,57.9,2.1,2.1,4,6,8,5,6,1,1,5
8,0,0,8,"dang",14,30,50,95,0.33,0.29,0.38,50,0.29,0.874,60.5,-10.5,10.5,1,1,5,6,3,1,1,8
62,0,0,7,"damn",32,45,60,90,0.52,0.29,0.19,60,0.29,0.388,57.9,2.1,2.1,5,5,5,4,1,1,4,8
133,0,0,8,"dang",14,30,50,95,0.33,0.29,0.38,50,0.29,0.279,60.5,-10.5,10.5,3,7,5,2,4,1,3,7
33,0,0,3,"yay",1,0,30,60,0.38,0.36,0.26,0,0.38,0.616,26.4,-26.4,26.4,1,9,9,8,5,1,1,7
70,0,0,1,"cool",47,55,70,85,0.28,0.51,0.21,70,0.51,0.349,68.95,1.05,1.05,9,1,1,5,1,1,1,4
28,0,0,7,"damn",9,15,70,80,0.45,0.29,0.26,80,0.26,0.225,47.85,32.15,32.15,8,1,6,8,1,1,8,1
129,0,0,7,"damn",32,45,60,90,0.52,0.29,0.19,60,0.29,0.568,57.9,2.1,2.1,6,3,1,6,2,1,3,9
115,0,0,7,"damn",47,55,70,85,0.28,0.51,0.21,70,0.51,0.92,68.95,1.05,1.05,9,1,1,9,1,1,9,1
10,0,0,8,"dang",32,45,60,90,0.52,0.29,0.19,60,0.29,0.359,57.9,2.1,2.1,3,6,1,3,3,1,1,8
29,0,0,7,"damn",41,0,40,95,0.27,0.4,0.33,40,0.4,0.537,47.35,-7.35,7.35,5,5,6,7,4,1,3,5
106,0,0,8,"dang",14,30,50,95,0.33,0.29,0.38,50,0.29,0.869,60.5,-10.5,10.5,6,3,2,4,1,1,3,6
24,0,0,6,"oh",14,30,50,95,0.33,0.29,0.38,50,0.29,0.557,60.5,-10.5,10.5,5,3,1,5,2,1,5,4
71,0,0,5,"man",41,0,40,95,0.27,0.4,0.33,40,0.4,0.207,47.35,-7.35,7.35,9,6,4,4,4,2,5,7
119,0,0,6,"oh",41,0,40,95,0.27,0.4,0.33,40,0.4,0.161,47.35,-7.35,7.35,6,1,1,9,1,1,6,4
94,0,0,7,"damn",32,45,60,90,0.52,0.29,0.19,60,0.29,0.749,57.9,2.1,2.1,4,7,4,2,1,1,1,7
143,0,0,2,"awesome",32,45,60,90,0.52,0.29,0.19,60,0.29,0.158,57.9,2.1,2.1,9,1,1,9,1,1,1,3
85,0,0,3,"yay",32,45,60,90,0.52,0.29,0.19,60,0.29,0.46,57.9,2.1,2.1,6,2,2,4,1,1,6,1
99,0,0,7,"damn",1,0,30,60,0.38,0.36,0.26,0,0.38,0.67,26.4,-26.4,26.4,1,9,9,9,9,9,9,9
79,0,0,8,"dang",32,45,60,90,0.52,0.29,0.19,60,0.29,0.762,57.9,2.1,2.1,5,4,2,5,3,1,4,6
108,0,0,7,"damn",1,0,30,60,0.38,0.36,0.26,0,0.38,0.015,26.4,-26.4,26.4,1,7,7,3,7,1,1,8
73,0,0,1,"cool",14,30,50,95,0.33,0.29,0.38,50,0.29,0.131,60.5,-10.5,10.5,9,1,1,9,1,1,4,2
23,0,0,7,"damn",47,55,70,85,0.28,0.51,0.21,70,0.51,0.174,68.95,1.05,1.05,1,8,7,8,9,4,1,9
114,0,0,3,"yay",16,25,60,100,0.45,0.37,0.18,25,0.45,0.847,51.45,-26.45,26.45,6,2,1,3,3,1,5,3
132,0,0,6,"oh",12,20,45,70,0.4,0.34,0.26,70,0.26,0.808,41.5,28.5,28.5,7,1,1,7,1,1,9,1
41,0,0,4,"wow",32,45,60,90,0.52,0.29,0.19,60,0.29,0.411,57.9,2.1,2.1,5,2,2,4,1,1,1,5
21,0,0,5,"man",9,15,70,80,0.45,0.29,0.26,80,0.26,0.158,47.85,32.15,32.15,9,1,1,9,1,1,1,1
82,0,0,4,"wow",41,0,40,95,0.27,0.4,0.33,40,0.4,0.018,47.35,-7.35,7.35,9,1,1,8,1,1,9,1
74,0,0,3,"yay",16,25,60,100,0.45,0.37,0.18,25,0.45,0.202,51.45,-26.45,26.45,9,1,1,2,1,1,1,1
14,0,0,9,"meh",1,0,30,60,0.38,0.36,0.26,0,0.38,0.791,26.4,-26.4,26.4,6,3,4,9,4,8,3,3
117,0,0,8,"dang",32,45,60,90,0.52,0.29,0.19,60,0.29,0.037,57.9,2.1,2.1,5,6,2,7,5,1,4,6
96,0,0,5,"man",16,25,60,100,0.45,0.37,0.18,25,0.45,0.09,51.45,-26.45,26.45,2,4,1,6,3,1,1,6
52,0,0,5,"man",32,45,60,90,0.52,0.29,0.19,60,0.29,0.149,57.9,2.1,2.1,2,1,1,4,1,1,2,5
136,0,0,9,"meh",14,30,50,95,0.33,0.29,0.38,50,0.29,0.767,60.5,-10.5,10.5,5,5,2,2,3,3,8,5
89,0,0,8,"dang",14,30,50,95,0.33,0.29,0.38,50,0.29,0.45,60.5,-10.5,10.5,4,5,3,3,2,1,2,5
6,0,0,7,"damn",14,30,50,95,0.33,0.29,0.38,50,0.29,0.681,60.5,-10.5,10.5,5,3,3,6,2,1,5,4
116,0,0,3,"yay",47,55,70,85,0.28,0.51,0.21,70,0.51,0.939,68.95,1.05,1.05,9,1,1,6,1,1,5,1
38,0,0,6,"oh",16,25,60,100,0.45,0.37,0.18,25,0.45,0.758,51.45,-26.45,26.45,2,4,1,8,1,1,2,9
122,0,0,6,"oh",1,0,30,60,0.38,0.36,0.26,0,0.38,0.652,26.4,-26.4,26.4,1,9,7,9,7,8,1,9
125,0,0,8,"dang",9,15,70,80,0.45,0.29,0.26,80,0.26,0.006,47.85,32.15,32.15,9,1,1,8,1,1,8,1
84,0,0,8,"dang",14,30,50,95,0.33,0.29,0.38,50,0.29,0.587,60.5,-10.5,10.5,5,5,5,5,5,5,5,5
17,0,0,6,"oh",1,0,30,60,0.38,0.36,0.26,0,0.38,0.563,26.4,-26.4,26.4,1,9,3,8,9,1,1,9
111,0,0,9,"meh",16,25,60,100,0.45,0.37,0.18,25,0.45,0.208,51.45,-26.45,26.45,3,1,1,1,1,1,9,7
66,0,0,9,"meh",16,25,60,100,0.45,0.37,0.18,25,0.45,0.473,51.45,-26.45,26.45,3,3,4,3,3,2,3,7
15,0,0,1,"cool",49,50,75,90,0.3,0.52,0.18,50,0.3,0.996,70.2,-20.2,20.2,7,1,1,6,1,1,7,1
5,0,0,1,"cool",32,45,60,90,0.52,0.29,0.19,60,0.29,0.427,57.9,2.1,2.1,7,1,1,5,1,1,5,3
103,0,0,2,"awesome",41,0,40,95,0.27,0.4,0.33,40,0.4,0.425,47.35,-7.35,7.35,5,1,1,3,1,1,6,1
137,0,0,7,"damn",14,30,50,95,0.33,0.29,0.38,50,0.29,0.654,60.5,-10.5,10.5,2,3,7,5,7,1,2,8
100,0,0,6,"oh",14,30,50,95,0.33,0.29,0.38,50,0.29,0.293,60.5,-10.5,10.5,1,6,5,7,7,1,1,9
76,0,0,3,"yay",16,25,60,100,0.45,0.37,0.18,25,0.45,0.184,51.45,-26.45,26.45,6,2,1,5,1,1,5,5
126,0,0,7,"damn",9,15,70,80,0.45,0.29,0.26,80,0.26,0.399,47.85,32.15,32.15,6,2,3,7,3,1,6,7
68,0,0,2,"awesome",16,25,60,100,0.45,0.37,0.18,25,0.45,0.443,51.45,-26.45,26.45,8,1,1,4,1,1,9,1
93,0,0,2,"awesome",32,45,60,90,0.52,0.29,0.19,60,0.29,0.939,57.9,2.1,2.1,9,1,1,7,1,1,8,1
43,0,0,7,"damn",47,55,70,85,0.28,0.51,0.21,70,0.51,0.166,68.95,1.05,1.05,4,5,6,5,4,5,6,5
121,0,0,4,"wow",47,55,70,85,0.28,0.51,0.21,70,0.51,0.264,68.95,1.05,1.05,9,1,1,7,1,1,9,1
105,0,0,7,"damn",47,55,70,85,0.28,0.51,0.21,70,0.51,0.357,68.95,1.05,1.05,3,4,2,2,3,1,3,7
112,0,0,4,"wow",41,0,40,95,0.27,0.4,0.33,40,0.4,0.822,47.35,-7.35,7.35,7,1,1,8,1,1,2,1
92,0,0,8,"dang",9,15,70,80,0.45,0.29,0.26,80,0.26,0.578,47.85,32.15,32.15,6,2,2,7,2,2,6,2
83,0,0,5,"man",14,30,50,95,0.33,0.29,0.38,50,0.29,0.231,60.5,-10.5,10.5,4,2,2,3,4,1,3,5
134,0,0,2,"awesome",14,30,50,95,0.33,0.29,0.38,50,0.29,0.375,60.5,-10.5,10.5,8,1,1,8,1,1,8,1
150,0,0,3,"yay",32,45,60,90,0.52,0.29,0.19,60,0.29,0.26,57.9,2.1,2.1,5,2,1,4,1,1,3,2
115,0,0,8,"dang",41,0,40,95,0.27,0.4,0.33,40,0.4,0.299,47.35,-7.35,7.35,7,1,1,4,1,1,6,1
10,0,0,4,"wow",41,0,40,95,0.27,0.4,0.33,40,0.4,0.128,47.35,-7.35,7.35,7,1,1,7,1,1,6,1
120,0,0,5,"man",14,30,50,95,0.33,0.29,0.38,50,0.29,0.967,60.5,-10.5,10.5,3,3,2,4,3,4,4,6
119,0,0,1,"cool",14,30,50,95,0.33,0.29,0.38,50,0.29,0.562,60.5,-10.5,10.5,8,1,1,6,1,1,8,1
37,0,0,3,"yay",32,45,60,90,0.52,0.29,0.19,60,0.29,0.851,57.9,2.1,2.1,8,4,2,7,2,1,7,4
141,0,0,2,"awesome",1,0,30,60,0.38,0.36,0.26,0,0.38,0.237,26.4,-26.4,26.4,1,8,6,4,5,1,1,8
128,0,0,1,"cool",14,30,50,95,0.33,0.29,0.38,50,0.29,0.473,60.5,-10.5,10.5,4,1,1,3,1,1,1,3
55,0,0,9,"meh",14,30,50,95,0.33,0.29,0.38,50,0.29,0.421,60.5,-10.5,10.5,4,1,1,4,1,1,4,1
31,0,0,7,"damn",9,15,70,80,0.45,0.29,0.26,80,0.26,0.714,47.85,32.15,32.15,3,6,6,6,6,3,3,7
65,0,0,6,"oh",32,45,60,90,0.52,0.29,0.19,60,0.29,0.959,57.9,2.1,2.1,5,5,1,3,5,5,5,5
85,0,0,4,"wow",41,0,40,95,0.27,0.4,0.33,40,0.4,0.28,47.35,-7.35,7.35,5,2,2,6,2,1,4,2
53,0,0,3,"yay",14,30,50,95,0.33,0.29,0.38,50,0.29,0.401,60.5,-10.5,10.5,9,1,1,8,1,1,8,1
113,0,0,6,"oh",47,55,70,85,0.28,0.51,0.21,70,0.51,0.452,68.95,1.05,1.05,6,3,3,5,1,1,4,6
79,0,0,4,"wow",41,0,40,95,0.27,0.4,0.33,40,0.4,0.524,47.35,-7.35,7.35,7,1,1,7,1,1,5,1
97,0,0,8,"dang",32,45,60,90,0.52,0.29,0.19,60,0.29,0.385,57.9,2.1,2.1,5,4,2,5,3,2,4,6
49,0,0,6,"oh",16,25,60,100,0.45,0.37,0.18,25,0.45,0.667,51.45,-26.45,26.45,4,7,6,7,5,5,3,7
